Date_YMD,Status,Total,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Delhi,Goa,Gujrat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerela,Ladakh,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal
10-05-2020,Confirmed,4311,50,0,1,96,0,381,0,398,28,6,25,1,54,7,0,157,1943,0,0,0,0,25,61,106,0,669,33,16,94,1,153
10-05-2020,Recovered,1669,38,0,0,36,6,49,0,454,10,0,15,0,36,4,3,196,399,0,0,0,0,0,9,79,0,135,0,0,154,0,45
10-05-2020,Deceased,112,1,0,0,1,0,5,0,21,1,0,0,0,1,0,0,4,53,0,0,0,0,0,0,2,0,3,0,0,5,0,14
11-05-2020,Confirmed,3592,38,0,2,42,0,310,0,347,27,1,18,4,14,7,0,171,1230,0,0,0,0,38,54,174,0,798,79,0,106,0,124
11-05-2020,Recovered,1579,73,0,5,23,4,60,0,235,37,0,44,0,4,0,1,71,587,0,0,0,0,17,2,83,0,92,50,0,105,0,82
11-05-2020,Deceased,81,0,0,0,0,0,0,0,20,1,0,1,0,0,0,0,6,36,0,0,0,0,0,0,5,0,6,0,0,1,0,5
12-05-2020,Confirmed,3562,71,0,0,130,0,406,0,362,50,8,55,11,63,5,0,201,1026,0,0,0,0,22,37,138,0,716,51,2,91,1,110
12-05-2020,Recovered,1905,58,0,0,5,1,383,0,466,5,0,28,1,7,0,0,113,339,0,0,0,0,31,3,130,0,83,21,0,115,0,113
12-05-2020,Deceased,120,1,0,0,0,0,13,0,24,0,0,0,0,0,0,0,4,53,0,0,0,0,0,1,4,0,8,2,0,2,0,8
13-05-2020,Confirmed,3726,48,0,15,74,0,359,0,364,13,1,37,5,34,10,1,187,1495,0,0,0,0,101,10,202,0,509,41,1,94,3,117
13-05-2020,Recovered,1963,86,0,0,18,1,346,0,316,76,0,11,8,18,1,0,144,422,0,1,0,0,27,29,119,0,41,117,0,92,0,90
13-05-2020,Deceased,137,1,0,0,1,0,20,0,29,0,0,1,0,2,0,0,7,54,0,0,0,0,0,0,4,0,3,2,0,4,0,9
14-05-2020,Confirmed,3991,68,0,7,46,1,472,8,324,25,6,12,26,28,26,0,253,1602,1,0,0,0,134,11,206,0,447,47,1,144,6,87
14-05-2020,Recovered,1594,50,0,0,12,1,187,0,191,21,0,19,0,9,3,0,167,542,0,0,0,0,15,23,65,0,65,13,27,107,4,66
14-05-2020,Deceased,97,1,0,0,0,0,9,0,20,0,0,0,0,2,0,0,5,44,0,0,0,0,0,0,4,0,2,0,0,2,0,8
15-05-2020,Confirmed,3808,102,0,3,34,6,425,0,340,36,2,30,8,69,16,0,169,1576,0,0,0,0,65,-3,213,0,434,40,0,155,4,84
15-05-2020,Recovered,2234,60,0,1,28,0,473,0,282,25,0,28,10,20,0,2,112,475,0,0,0,0,8,82,91,0,359,7,13,93,1,61
15-05-2020,Deceased,104,0,0,0,0,0,8,0,20,2,0,0,0,1,0,0,2,49,0,0,0,0,0,0,0,0,5,0,0,7,0,10
16-05-2020,Confirmed,4794,48,0,3,145,1,438,5,1057,33,2,108,6,36,11,0,195,1606,4,0,0,0,0,14,213,0,477,55,11,201,9,115
16-05-2020,Recovered,4012,101,0,0,33,2,408,0,273,50,4,29,16,16,4,0,32,524,0,0,0,0,30,952,215,0,939,12,22,276,0,63
16-05-2020,Deceased,120,1,0,0,1,0,6,0,19,0,0,1,0,0,0,0,4,67,0,0,0,0,0,0,1,0,4,0,0,9,0,7
17-05-2020,Confirmed,5049,25,0,8,142,18,422,9,391,23,2,62,6,55,14,0,187,2347,0,0,0,0,91,18,242,0,639,42,-2,206,1,101
17-05-2020,Recovered,2538,103,0,1,0,1,276,0,191,48,1,33,0,13,0,0,88,600,0,0,0,0,24,109,111,0,634,21,21,195,1,67
17-05-2020,Deceased,152,1,0,0,0,0,19,0,34,1,0,1,0,1,0,0,5,63,0,0,0,0,1,3,5,0,4,0,0,8,0,6
18-05-2020,Confirmed,4628,52,0,15,103,10,299,9,366,18,10,106,5,99,29,0,259,2005,0,0,0,0,48,16,305,0,536,41,0,141,4,147
18-05-2020,Recovered,2482,96,0,0,44,0,283,0,305,36,2,34,14,21,0,19,32,749,0,1,0,0,57,181,163,0,234,10,4,147,0,47
18-05-2020,Deceased,131,0,0,2,1,0,12,0,35,0,0,2,0,0,0,0,4,51,0,0,0,0,0,2,7,0,3,0,0,6,0,6
19-05-2020,Confirmed,6154,57,0,42,96,5,500,8,395,36,2,28,20,149,12,0,229,2078,2,0,0,0,102,22,338,0,688,42,8,321,15,137
19-05-2020,Recovered,3032,69,0,0,0,0,265,0,239,29,5,38,0,13,0,0,196,1202,0,0,0,0,30,95,119,0,489,9,27,135,0,68
19-05-2020,Deceased,146,2,0,0,0,0,6,0,25,0,1,2,0,3,0,0,6,76,0,0,0,0,1,1,5,0,3,4,0,5,0,6
20-05-2020,Confirmed,5720,71,0,31,257,14,534,4,398,29,18,73,42,67,24,1,270,2161,16,1,0,0,74,3,170,0,743,27,0,249,15,142
20-05-2020,Recovered,3113,43,0,7,54,0,442,0,176,21,3,31,2,13,5,0,103,679,0,0,0,0,36,152,67,0,987,2,0,148,1,62
20-05-2020,Deceased,134,1,0,0,0,0,10,0,30,0,0,1,0,1,0,0,9,65,0,0,0,0,1,0,4,0,3,2,0,4,0,3
21-05-2020,Confirmed,6023,45,0,22,211,14,571,2,371,37,42,59,13,143,24,0,246,2345,0,0,0,0,51,23,212,0,776,38,2,340,19,94
21-05-2020,Recovered,3131,41,0,6,0,0,375,0,269,33,5,6,7,15,8,0,110,1408,0,0,0,0,50,25,81,0,400,23,32,138,0,57
21-05-2020,Deceased,148,1,0,0,0,0,18,0,24,0,0,2,0,0,0,0,4,64,0,0,0,0,1,1,4,0,7,5,0,11,0,6
22-05-2020,Confirmed,6536,62,0,15,179,44,660,2,363,37,16,40,20,138,42,2,189,2940,1,0,0,0,86,1,267,0,786,62,0,220,8,135
22-05-2020,Recovered,3280,26,0,0,58,3,330,9,392,25,0,36,0,26,2,0,245,857,0,0,0,0,43,28,195,0,846,7,4,120,0,28
22-05-2020,Deceased,142,1,0,0,2,0,14,0,29,2,0,0,0,0,1,0,1,63,0,0,0,0,0,0,2,0,4,3,0,14,0,6
23-05-2020,Confirmed,6663,47,0,121,228,42,591,1,396,64,17,80,27,216,62,3,201,2608,3,0,0,0,80,16,248,1,759,52,16,282,91,127
23-05-2020,Recovered,2576,48,0,2,24,2,370,0,289,44,2,54,5,11,3,0,178,821,0,0,0,0,61,23,106,0,363,25,0,82,2,60
23-05-2020,Deceased,142,1,0,0,0,0,23,0,27,0,0,1,0,1,0,0,9,60,0,0,0,0,0,0,7,0,5,1,0,3,0,4
24-05-2020,Confirmed,7111,66,1,46,180,38,508,11,394,53,18,52,20,130,53,3,294,3041,3,0,0,0,67,15,286,0,765,41,3,251,73,208
24-05-2020,Recovered,3285,62,0,1,49,0,273,0,243,15,2,35,7,46,5,0,141,1196,2,0,0,0,53,28,62,0,833,24,13,132,3,58
24-05-2020,Deceased,156,0,0,0,0,0,30,0,29,0,0,0,1,0,1,0,9,58,0,0,0,0,0,1,3,0,8,4,0,6,2,3
25-05-2020,Confirmed,6414,106,0,156,163,40,635,1,405,29,20,47,35,93,49,1,194,2436,4,1,0,3,102,21,272,0,805,66,4,229,32,149
25-05-2020,Recovered,3012,51,0,5,31,3,231,3,224,37,4,0,0,51,12,0,163,1186,0,0,0,0,99,15,208,0,407,72,0,122,0,75
25-05-2020,Deceased,150,0,0,0,2,0,15,0,30,0,0,2,0,2,0,0,10,60,0,0,0,0,0,0,4,0,7,3,0,8,1,6
26-05-2020,Confirmed,5907,97,0,134,231,68,412,0,361,92,24,91,21,101,67,0,165,2091,3,5,0,1,79,25,236,0,646,112,34,227,51,193
26-05-2020,Recovered,3585,125,0,0,67,12,183,9,501,22,0,24,5,59,10,0,118,1168,0,0,0,0,84,5,220,0,611,120,0,164,6,72
26-05-2020,Deceased,173,1,0,0,1,0,12,0,27,0,0,1,0,0,1,0,5,97,0,0,0,0,0,0,3,0,11,1,0,8,0,5
27-05-2020,Confirmed,7246,134,0,101,68,4,792,1,376,76,26,162,7,135,40,1,237,2190,5,0,0,5,76,33,280,0,817,107,10,267,69,183
27-05-2020,Recovered,3434,48,0,25,118,4,310,9,410,14,3,21,0,17,10,0,238,964,0,0,0,0,79,0,286,0,567,37,0,167,15,92
27-05-2020,Deceased,188,1,0,0,1,0,15,0,23,2,2,2,0,3,0,0,8,105,0,0,0,0,0,0,3,0,6,6,0,5,0,6
28-05-2020,Confirmed,7254,128,1,97,149,34,1024,1,367,123,8,115,6,115,85,20,192,2598,11,1,0,9,67,19,251,0,827,117,2,179,31,344
28-05-2020,Recovered,3171,68,0,16,132,0,231,1,454,43,7,5,0,53,3,0,123,698,0,0,0,0,75,28,253,0,639,24,2,224,0,90
28-05-2020,Deceased,176,1,0,0,0,0,13,0,22,1,0,1,0,0,1,0,8,85,0,0,0,0,0,0,7,0,12,4,0,15,0,6
29-05-2020,Confirmed,8138,85,0,177,174,17,1105,0,372,217,14,128,82,248,62,0,192,2682,4,6,0,7,63,39,298,0,874,169,10,275,216,277
29-05-2020,Recovered,11735,101,0,22,159,17,351,3,608,59,10,16,63,60,10,0,219,8381,2,0,0,0,90,3,429,0,765,36,0,195,23,107
29-05-2020,Deceased,269,1,0,0,0,1,82,0,20,0,0,1,1,1,1,0,13,116,0,0,0,0,2,2,4,0,9,4,0,4,0,7
30-05-2020,Confirmed,8364,131,1,159,206,32,1163,1,412,202,18,177,73,141,58,3,246,2940,1,0,0,11,96,36,252,0,938,74,17,256,33,317
30-05-2020,Recovered,4303,55,0,38,102,2,229,1,621,31,24,33,40,103,10,0,175,1084,0,0,0,0,73,18,495,0,687,31,5,241,0,195
30-05-2020,Deceased,205,0,0,0,6,0,18,0,27,1,0,0,0,1,1,0,9,99,0,0,0,0,0,2,9,0,6,6,0,12,1,7
31-05-2020,Confirmed,8789,110,0,123,242,51,1295,1,438,168,18,105,41,299,61,0,198,2487,11,0,0,7,129,30,214,0,1149,199,45,374,158,371
31-05-2020,Recovered,4928,51,0,22,209,12,403,2,689,77,9,19,0,221,15,4,398,1248,5,0,0,0,76,20,293,0,757,16,1,192,0,187
31-05-2020,Deceased,222,2,0,0,2,0,57,0,31,0,0,0,0,2,0,0,7,89,0,0,0,0,0,1,1,0,13,5,0,4,0,8
01-06-2020,Confirmed,7723,105,18,146,138,49,990,2,423,265,9,155,26,187,57,0,194,2358,12,1,0,0,156,38,269,0,1162,94,107,286,52,271
01-06-2020,Recovered,3882,34,0,99,221,7,268,6,861,7,2,19,40,100,18,0,161,779,0,0,0,0,119,13,181,0,413,63,0,187,120,149
01-06-2020,Deceased,201,2,0,0,0,0,50,0,25,1,0,3,0,1,1,0,8,76,0,0,0,0,0,-1,5,0,11,6,0,5,0,8
02-06-2020,Confirmed,8812,115,2,74,151,15,1298,6,415,296,5,117,61,388,86,4,137,2287,6,2,12,6,141,41,273,0,1091,99,48,368,84,396
02-06-2020,Recovered,4531,40,0,53,62,9,497,7,1114,14,18,7,0,75,19,0,218,1225,3,0,0,0,80,17,222,0,536,35,0,146,30,104
02-06-2020,Deceased,222,0,0,0,1,1,33,0,29,2,0,2,0,0,1,1,6,103,0,0,0,0,0,2,4,0,13,4,0,7,2,10
03-06-2020,Confirmed,9689,180,10,271,230,64,1513,47,485,302,14,139,42,267,82,9,168,2560,19,3,1,9,143,34,279,1,1286,129,151,141,42,340
03-06-2020,Recovered,3789,50,0,76,222,40,299,0,318,20,10,54,1,111,24,1,224,996,24,1,0,0,91,12,309,0,610,30,0,81,7,170
03-06-2020,Deceased,259,4,0,0,1,0,59,0,30,0,0,1,0,1,0,0,7,122,0,0,0,0,0,1,6,0,8,7,0,1,1,10
04-06-2020,Confirmed,9847,141,5,285,126,147,1359,40,492,327,24,285,63,257,94,4,174,2933,16,0,3,22,90,39,210,0,1384,127,24,367,68,368
04-06-2020,Recovered,4390,65,0,46,95,36,356,0,455,34,29,41,69,106,39,0,192,1352,0,0,0,0,65,14,360,0,585,31,0,182,38,188
04-06-2020,Deceased,274,3,0,0,3,0,44,0,33,1,0,1,1,4,3,0,6,123,0,0,0,0,0,0,4,0,15,6,0,15,2,10
05-06-2020,Confirmed,9472,138,4,128,146,90,1330,30,510,316,10,182,95,515,111,3,234,2436,8,0,7,27,130,46,222,1,1438,143,48,496,62,427
05-06-2020,Recovered,4770,36,0,50,113,25,417,8,344,86,10,38,69,83,22,0,241,1466,0,0,0,0,123,26,255,0,861,40,0,209,47,144
05-06-2020,Deceased,286,2,0,0,1,0,49,0,35,0,0,1,1,0,0,0,7,139,0,0,0,0,1,1,5,0,12,8,0,12,1,11
06-06-2020,Confirmed,10408,210,2,230,233,60,1320,71,498,355,7,143,106,378,108,2,232,2739,25,0,0,0,173,54,253,4,1458,206,55,370,88,435
06-06-2020,Recovered,5433,75,0,79,65,28,349,0,313,71,5,40,38,280,50,2,230,2243,14,0,0,8,112,23,142,0,633,83,0,260,78,207
06-06-2020,Deceased,297,0,0,0,0,2,53,0,29,0,0,3,0,2,1,0,15,120,0,0,0,0,0,2,13,0,19,10,0,11,0,17
07-06-2020,Confirmed,10882,199,3,208,239,150,1282,33,480,496,11,620,75,239,107,4,173,3007,15,3,10,9,75,93,262,0,1515,154,53,433,52,449
07-06-2020,Recovered,5191,29,0,48,107,7,335,0,319,194,28,90,17,159,41,0,223,1924,0,0,0,0,178,14,253,0,604,32,19,277,106,184
07-06-2020,Deceased,261,2,0,0,1,0,51,0,30,4,0,2,0,2,0,0,13,91,0,0,0,0,1,1,9,0,18,14,0,7,2,13
08-06-2020,Confirmed,8536,154,6,154,177,124,1007,30,477,406,10,198,187,308,91,0,237,2554,100,3,8,6,138,55,277,0,1562,92,38,411,56,426
08-06-2020,Recovered,5171,42,0,148,137,69,358,2,321,226,5,108,29,309,11,0,205,1661,6,0,0,0,99,22,363,0,528,0,0,159,186,162
08-06-2020,Deceased,271,0,0,0,1,0,62,0,31,11,0,4,0,3,1,0,2,109,0,0,0,0,0,2,6,0,17,5,0,8,0,9
09-06-2020,Confirmed,9981,69,0,215,208,14,1366,29,470,355,16,61,126,161,91,5,211,2258,32,4,46,5,146,56,369,6,1685,178,26,388,126,372
09-06-2020,Recovered,5634,48,1,312,228,12,504,0,409,107,14,182,40,164,34,0,193,1664,6,0,0,2,140,39,211,3,798,0,0,325,41,155
09-06-2020,Deceased,272,2,0,1,2,1,31,0,33,6,0,3,1,2,0,0,6,120,0,0,0,0,0,2,9,0,18,6,1,18,0,10
10-06-2020,Confirmed,11156,365,4,235,243,51,1501,28,510,370,14,161,135,120,65,7,200,3254,7,1,5,1,110,86,355,0,1927,191,31,275,25,343
10-06-2020,Recovered,6275,110,2,152,164,4,384,0,370,381,13,165,33,257,57,0,163,1877,0,0,0,12,149,65,241,0,1008,75,47,302,76,159
10-06-2020,Deceased,358,1,0,1,1,1,79,0,34,7,1,3,0,3,1,0,7,149,0,0,0,0,0,0,4,0,19,8,0,20,2,17
11-06-2020,Confirmed,11135,182,6,145,250,136,1877,30,513,389,19,67,48,204,83,20,192,3607,55,0,9,2,136,82,238,0,1875,209,25,478,93,440
11-06-2020,Recovered,6044,99,0,184,152,70,486,0,366,73,26,149,38,114,62,4,150,1562,9,5,0,7,72,27,206,0,1372,176,39,321,55,209
11-06-2020,Deceased,394,2,0,0,0,0,101,0,38,12,0,1,0,3,1,0,4,152,0,0,0,0,1,4,6,0,23,9,0,24,1,10
12-06-2020,Confirmed,11306,207,19,263,148,47,2137,46,495,366,16,156,57,271,78,104,202,3493,19,0,2,26,112,99,230,50,1982,164,41,528,69,476
12-06-2020,Recovered,7263,123,0,152,230,123,667,2,392,214,17,266,55,464,32,4,159,1718,0,4,0,28,120,23,236,0,1342,285,0,317,61,218
12-06-2020,Deceased,388,0,0,2,1,0,129,0,31,6,0,1,0,7,1,0,9,127,0,0,0,0,1,4,7,0,18,9,0,20,5,9
13-06-2020,Confirmed,12039,222,5,207,193,105,2134,60,517,415,16,148,55,308,85,198,198,3427,64,0,6,7,225,77,333,0,1989,253,83,502,61,454
13-06-2020,Recovered,8092,94,2,221,370,87,1547,1,390,328,16,183,131,208,46,10,176,1550,0,1,0,27,120,45,326,2,1362,74,37,266,130,336
13-06-2020,Deceased,309,2,0,0,0,0,57,0,33,8,0,2,0,3,0,0,7,113,0,0,0,0,0,2,10,0,30,8,0,20,2,12
14-06-2020,Confirmed,11405,294,3,218,186,121,2224,41,511,459,16,163,52,176,54,112,161,3390,9,0,2,10,186,77,293,5,1974,237,33,497,34,389
14-06-2020,Recovered,7358,131,1,155,289,88,878,4,442,200,17,120,89,312,56,12,300,1632,18,3,0,4,114,29,229,0,1138,25,118,393,34,518
14-06-2020,Deceased,324,2,0,0,1,3,56,0,29,10,0,4,0,5,0,0,12,120,0,0,0,0,1,2,10,0,38,3,0,14,1,12
15-06-2020,Confirmed,10032,304,4,191,187,44,1647,28,514,514,38,179,30,213,82,6,133,2786,32,0,5,4,146,127,287,0,1843,219,10,476,26,407
15-06-2020,Recovered,10639,69,0,245,251,124,604,11,339,562,16,215,95,174,73,2,226,5071,60,0,0,0,146,87,219,0,797,389,0,342,78,434
15-06-2020,Deceased,396,2,0,0,2,0,73,0,28,12,0,3,1,2,1,0,6,178,0,0,0,0,0,4,9,0,44,2,0,18,0,10
16-06-2020,Confirmed,11086,264,4,201,148,69,1859,37,524,550,4,78,46,317,79,94,148,2701,10,0,4,2,108,104,235,0,1515,213,1,507,97,415
16-06-2020,Recovered,7226,128,0,206,345,91,73,0,418,183,19,177,121,322,60,3,249,1802,8,2,0,15,120,18,177,0,1438,261,123,294,27,534
16-06-2020,Deceased,2004,2,0,0,1,0,437,0,28,18,0,1,0,7,0,0,11,1409,0,0,0,0,0,1,7,0,49,4,0,18,1,10
17-06-2020,Confirmed,13108,351,4,184,130,80,2414,27,520,560,25,108,57,204,75,38,161,3307,52,-1,0,14,175,126,326,2,2174,269,43,583,81,391
17-06-2020,Recovered,6890,128,3,231,205,165,957,11,348,204,7,133,30,348,90,7,236,1315,33,3,0,0,73,77,505,0,842,44,0,335,38,505
17-06-2020,Deceased,341,2,0,0,0,0,67,0,27,12,0,1,1,8,0,0,6,114,0,0,0,0,0,6,5,0,48,1,0,30,1,11
18-06-2020,Confirmed,13829,425,0,209,100,82,2877,49,510,386,10,149,23,210,97,0,182,3752,54,0,9,0,174,118,315,0,2141,352,21,604,80,435
18-06-2020,Recovered,10741,131,1,206,185,103,3884,13,389,604,5,230,47,176,89,3,244,1672,7,1,0,6,97,32,275,1,1017,230,83,399,132,468
18-06-2020,Deceased,343,2,0,1,5,0,65,0,31,4,0,7,1,12,1,0,4,100,0,0,0,0,0,5,17,0,49,3,0,23,0,12
19-06-2020,Confirmed,14638,465,32,0,250,72,3137,20,540,525,32,125,42,337,118,57,156,3827,75,0,0,5,165,217,299,0,2115,499,27,809,74,355
19-06-2020,Recovered,9029,133,3,218,137,103,2228,9,340,333,12,50,137,230,96,0,116,1935,19,0,8,16,153,66,255,16,1630,51,18,357,47,302
19-06-2020,Deceased,364,4,0,0,5,1,66,0,27,10,0,4,0,9,0,0,9,142,0,0,0,0,0,9,3,0,41,3,0,19,0,11
20-06-2020,Confirmed,15918,491,0,249,213,116,3630,29,539,480,29,154,63,416,127,92,142,3874,96,0,10,3,179,120,381,0,2396,546,8,541,124,441
20-06-2020,Recovered,13974,206,1,136,269,63,7725,11,535,239,20,142,69,183,57,22,132,1380,14,0,0,13,237,42,277,0,1045,154,23,374,17,562
20-06-2020,Deceased,308,5,0,0,0,1,77,0,20,5,0,6,0,9,0,0,6,91,0,0,0,0,1,6,4,0,38,5,0,22,1,11
21-06-2020,Confirmed,15151,477,4,332,162,121,3000,64,580,412,17,122,74,453,133,1,179,3870,64,0,1,10,304,122,393,8,2532,730,35,596,43,414
21-06-2020,Recovered,9075,196,6,202,264,53,1719,6,655,429,12,46,2,226,93,17,135,1591,18,5,0,3,186,22,323,4,1438,225,79,626,50,432
21-06-2020,Deceased,426,5,0,0,2,0,63,0,25,11,0,1,0,5,0,0,14,186,0,0,0,0,4,1,12,0,53,7,0,21,0,15
22-06-2020,Confirmed,13560,443,9,267,228,47,2909,46,563,390,54,132,42,249,138,10,175,3721,57,2,1,69,143,161,302,0,2710,872,16,591,58,413
22-06-2020,Recovered,10879,128,1,161,136,66,3589,17,560,359,12,149,63,111,88,2,200,1962,0,0,3,0,143,125,313,4,1358,274,23,606,21,390
22-06-2020,Deceased,312,5,0,0,1,1,58,1,21,9,0,3,0,5,0,0,6,113,0,0,0,0,2,2,7,0,37,7,0,19,1,14
23-06-2020,Confirmed,15656,462,10,203,157,83,3947,45,549,495,48,148,53,322,141,85,183,3214,23,1,0,50,167,162,395,1,2516,879,23,571,133,370
23-06-2020,Recovered,10462,157,16,197,260,40,2711,53,604,582,3,111,51,274,60,12,120,1925,8,4,7,0,125,222,303,0,1227,219,25,515,81,531
23-06-2020,Deceased,468,8,0,0,2,0,68,1,26,9,0,2,0,8,1,0,4,248,0,0,0,0,3,4,9,0,39,3,0,19,2,11
24-06-2020,Confirmed,16868,497,2,226,223,34,3788,42,572,490,31,186,26,397,152,0,187,3889,49,0,3,17,282,230,382,4,2865,891,0,664,88,445
24-06-2020,Recovered,13089,187,0,196,79,74,2124,84,575,427,34,176,55,149,81,126,138,4161,70,0,5,7,135,52,398,10,2424,137,97,470,119,484
24-06-2020,Deceased,424,10,1,0,1,0,64,0,25,10,0,1,1,14,0,0,9,208,0,0,0,0,0,8,10,0,33,5,0,8,5,11
25-06-2020,Confirmed,18205,553,12,364,215,37,3390,44,577,453,33,127,44,442,123,9,147,4842,86,0,0,8,210,142,287,2,3509,920,32,636,68,475
25-06-2020,Recovered,13983,209,4,75,374,128,3328,46,410,455,8,149,30,519,53,84,146,3661,26,1,6,12,168,93,229,0,2236,327,122,533,37,488
25-06-2020,Deceased,401,7,0,0,1,0,64,0,18,10,1,2,0,6,0,0,8,192,0,0,0,0,0,7,4,0,45,5,0,15,1,15
26-06-2020,Confirmed,18255,605,2,273,190,89,3460,44,580,421,25,213,31,445,150,5,203,5024,19,2,2,16,218,188,364,2,3645,985,35,750,34,542
26-06-2020,Recovered,10246,208,7,214,189,156,2326,35,532,636,20,113,42,246,65,109,185,2362,39,0,17,2,131,9,222,0,1358,78,36,464,64,345
26-06-2020,Deceased,381,10,0,0,0,1,63,0,18,13,0,1,0,10,0,0,4,175,0,0,0,0,0,2,1,0,46,7,0,19,1,10
27-06-2020,Confirmed,20142,796,3,246,302,65,2948,89,615,543,30,204,45,918,195,14,167,6368,17,0,3,16,170,99,284,0,3713,1087,9,606,66,521
27-06-2020,Recovered,14229,284,5,567,261,52,2210,50,379,456,7,145,77,371,102,87,167,4430,39,0,8,2,184,119,305,10,2737,162,16,632,87,254
27-06-2020,Deceased,414,11,0,1,2,0,66,0,18,7,0,2,0,11,0,0,4,167,0,0,0,0,1,6,11,0,68,6,0,19,0,13
28-06-2020,Confirmed,19610,813,5,327,244,84,2889,70,624,402,22,127,25,1267,118,3,221,5493,93,2,1,28,264,160,327,1,3940,983,12,598,32,572
28-06-2020,Recovered,11631,428,6,274,226,125,3306,58,391,445,17,91,69,220,42,32,113,2330,23,0,0,0,137,206,244,0,1443,244,8,593,109,404
28-06-2020,Deceased,384,12,0,1,4,0,65,1,19,5,0,1,0,16,0,0,7,156,0,0,0,0,3,5,8,0,54,4,0,11,1,10
29-06-2020,Confirmed,18339,793,5,302,394,101,2084,53,626,381,26,144,62,1105,122,1,184,5257,42,1,0,36,245,202,389,0,3949,975,34,681,8,624
29-06-2020,Recovered,13497,324,1,245,218,88,3628,46,440,585,38,269,56,176,79,30,115,2385,39,0,6,4,203,238,310,0,2212,410,6,698,93,526
29-06-2020,Deceased,417,11,0,0,1,0,57,0,19,9,0,1,3,19,1,0,7,181,0,0,0,0,2,5,6,0,62,6,0,12,1,14
30-06-2020,Confirmed,18256,704,4,613,370,63,2199,64,620,338,11,260,64,947,131,9,223,4878,7,2,9,8,206,150,348,0,3943,945,8,664,50,652
30-06-2020,Recovered,12565,279,1,314,170,100,2113,72,422,470,19,137,35,235,75,32,196,1951,59,0,61,0,243,103,299,1,2325,1712,0,578,120,411
30-06-2020,Deceased,506,7,0,1,5,0,62,0,20,4,1,6,0,20,1,0,8,245,0,0,0,0,2,6,8,0,60,7,0,25,2,15
01-07-2020,Confirmed,19429,657,4,548,216,82,2442,72,675,393,26,198,35,1272,151,17,268,5537,26,2,0,42,251,100,304,1,3882,1018,8,564,66,611
01-07-2020,Recovered,12064,477,4,184,267,53,1644,74,368,527,42,134,47,145,132,46,260,2243,26,0,1,14,164,122,354,2,2852,788,1,545,86,398
01-07-2020,Deceased,438,6,0,0,5,1,61,1,21,4,0,4,0,7,1,0,9,198,0,0,0,0,1,5,8,0,63,7,0,21,0,15
02-07-2020,Confirmed,21947,845,37,479,478,73,2373,95,681,568,35,154,60,1502,160,1,245,6328,19,3,2,34,229,116,350,12,4343,1213,39,769,37,649
02-07-2020,Recovered,19999,325,5,275,183,59,3015,64,563,520,15,118,57,271,202,35,160,8018,37,1,3,15,149,155,374,0,3095,987,53,592,88,509
02-07-2020,Deceased,378,5,0,2,5,0,61,0,19,11,0,10,0,19,0,0,8,125,0,0,0,0,2,3,9,0,57,8,0,17,1,16
03-07-2020,Confirmed,22718,837,20,365,426,52,2520,94,687,494,19,170,112,1694,211,11,191,6364,37,4,0,4,561,153,390,1,4329,1892,93,972,64,669
03-07-2020,Recovered,14417,319,4,221,217,52,2617,38,340,672,39,101,13,471,201,47,234,3515,23,0,1,31,203,122,333,0,2357,1126,53,376,76,534
03-07-2020,Deceased,444,8,0,0,6,0,59,0,18,4,0,4,0,21,0,0,4,198,0,0,0,0,2,5,10,0,64,8,0,14,0,18
04-07-2020,Confirmed,24018,765,7,1202,349,96,2505,108,712,545,13,227,42,1839,240,3,307,7074,9,8,2,24,495,172,480,1,4280,1850,25,757,45,743
04-07-2020,Recovered,14746,376,1,416,277,112,2632,53,473,566,25,68,34,439,209,50,185,3395,28,0,3,0,229,40,359,0,2214,1342,3,557,21,595
04-07-2020,Deceased,611,12,0,0,4,0,81,2,21,5,1,8,3,42,0,0,5,295,0,0,0,0,6,5,7,0,65,5,0,24,0,19
05-07-2020,Confirmed,23942,998,10,735,403,46,2244,77,725,457,17,183,68,1925,225,0,326,6555,41,2,22,27,469,174,632,22,4150,1590,23,1153,31,895
05-07-2020,Recovered,15829,414,2,690,277,52,3083,111,486,687,28,112,10,603,126,0,177,3658,22,0,3,3,290,102,288,9,2186,1166,4,607,22,545
05-07-2020,Deceased,421,14,0,0,2,0,63,1,18,5,0,5,1,37,0,0,10,151,0,0,0,0,3,2,9,0,60,7,0,12,0,21
06-07-2020,Confirmed,22500,1322,1,786,280,98,1379,52,735,499,14,246,47,1843,193,0,354,5368,24,16,11,35,456,208,524,0,3827,1831,111,929,37,861
06-07-2020,Recovered,15315,498,14,508,249,66,749,125,423,391,26,63,23,680,167,10,168,3522,45,0,0,12,262,86,350,4,3793,2078,13,348,62,524
06-07-2020,Deceased,473,7,1,0,7,0,48,0,17,11,0,6,1,30,2,0,9,204,0,0,0,0,2,5,5,0,61,11,0,24,0,22
07-07-2020,Confirmed,23147,1178,6,814,385,110,2008,90,778,495,6,256,164,1498,272,36,343,5134,40,6,1,19,571,258,716,2,3616,1879,24,1332,69,850
